video_id,date,type,title,duration_sec,views,likes,comments
oCQ0irc7Tcc,2026-02-04,Regular,"מלימודים בישיבה - לשירות קרבי: העריק מבני ברק שהתגייס לצה""ל",1111,34562,488,93
VDk4WoPBji0,2026-02-04,Shorts,"אלקנה בוחבוט: ""יוצא לי לשבת הרבה עם עצמי ולחשוב איפה אני יכול לתקן"" (שרון דבידוביץ')",57,32231,467,8
W8JpI8WCHSk,2026-02-03,Regular,תגידו צ'או: ביקור במזרקה המפורסמת ברומא - יעלה לכם כסף,225,14533,103,20
3u7hIoqij9s,2026-02-03,Regular,מזג האוויר החורפי לא נמשך הרבה: התחזית 03.02.26,83,1597,29,3
ao8Lhsu9cq4,2026-02-03,Regular,עסקית החלומות: איפה תמצאו ארוחה עסקית בפחות מ-100 שקלים?,495,47292,353,42
P8eE4yjf70w,2026-02-03,Regular,היסטוריה: אישה שעברה המתת חסד תרמה את פניה לאישה אחרת,167,10146,83,24
-VnUSyVXZZk,2026-02-03,Regular,"הפנים החדשות שלנו בעולם הערבי: קפטן אלה מונתה לדובר צה""ל בערבית",228,64617,1375,224
hqZojB08Q40,2026-02-03,Regular,הקרב על החלב: סמוטריץ' מחריף את הצעדים נגד הרפתנים - מדפי הסופר מתרוקנים,220,16592,156,214
wqUUZ3rgi6g,2026-02-03,Regular,האם זו הייתה התפנית שהובילה לסיום המלחמה ולעסקת החטופים? | המטרה: קטר - פרק 3,554,12125,138,36
z2LD8DMUtyI,2026-02-03,Regular,מה טראמפ מתכנן? בין איומים הדדיים לפתרון דיפלומטי עם איראן,157,10716,68,6
Z4qajk7QrKw,2026-02-03,Regular,"""סיוע לאויב במלחמה"": אחיו של ראש השב""כ דוד זיני חשוד בהברחות לעזה",215,6611,42,60
LaHfXjDXibs,2026-02-03,Shorts,אביו של רן גואילי מקבל את סיכת החטופים שהייתה תלויה על הלבנה לזכר בנו בהר הרצל (חיים גולדיטש),39,97118,1410,27
ii7jB6OmjDk,2026-02-03,Shorts,"קללות וכמעט אלימות פיזית בין ח""כ ביטן ליועץ רה""מ נבו כץ סביב מחלוקת בנוגע לרפורמת החלב (יערה שפירא)",49,28822,124,32
fS-Mg00_2Iw,2026-02-03,Shorts,"הרמיזה של אחיהם של ראש השב""כ ובצלאל זיני: ""עם ישראל חכם כדי להבין מה קורה פה"" (אסף פוזיילוב)",13,161571,1679,90
FC8M-JEKdcE,2026-02-03,Shorts,בזמן שמחכים לאובר בישראל: אפליקציות ההסעות הפיראטיות חוגגות (נעם גולדברג),35,93562,689,82
LXf0htI8zgc,2026-02-03,Shorts,מצמרר: הריאיון הגנוז של איש העסקים ועבריין המין ג'פרי אפשטיין מ-2019 נחשף (נתן גוטמן),22,86231,407,53
Vs139wUnikk,2026-02-02,Regular,גשם וירידה בטמפרטורות: התחזית 02.02.26,88,5397,26,8
eNxotF46_mI,2026-02-02,Regular,הנשיא איים בתביעה: המחאות של המוזיקאים נגד טראמפ בטקס החגיגי,335,31663,287,111
uzkhNWF8dEA,2026-02-02,Regular,בזמן שחוק אובר מתמהמה: שירותי הדרייברים הלא חוקיים כבר פיתחו אפליקציה,270,29328,224,167
1CXsW1RLG-I,2026-02-02,Regular,"השטן עשתה קאמבק: 20 שנה אחרי, השטן לובשת פראדה חוזר למסכים בגרסה חדשה",219,8656,66,7
g562cWClCC0,2026-02-02,Regular,תיעוד חושף את האיומים והירי על קבלן בצפון בדרישה לפרוטקשן - עד למעצר,156,10498,71,14
29TBd_CfBsU,2026-02-02,Regular,"""רוצים הכרה מישראל"": הנשיא המורד מאלג׳יריה בריאיון ראשון לתקשורת בישראל",439,52079,780,158
gFkEVLN_kXo,2026-02-02,Regular,כמה יעלה ביג מק? מקדונלדס הודיעו על עליית מחירים,218,37100,373,139
HA76zjk0NyA,2026-02-02,Regular,איך השתבש המבצע בקטר? השיחות מאחורי הקלעים והתקלות הקריטיות בדרך לדוחא,935,22732,211,107
W_HXee1aLys,2026-02-02,Regular,הראיון הגנוז של אפשטיין: איך הגיב הפדופיל כשנשאל האם הוא השטן?,214,107977,880,256
qO3DYruMEPY,2026-02-02,Regular,אחרי ההטרדות האלימות: פעיל הימין מרדכי דוד נחקר במשטרה,186,17899,170,383
1ApGAZf9QOA,2026-02-02,Regular,הכנסת של אביה: חגיגות ה-77 לכנסת צוינו בהחרמת נשיא העליון והאופוזיציה,203,5883,63,34
RG7PCey2bCg,2026-02-02,Regular,"בדרך למו""מ עם האייתולה עוצרים בארץ: ויטקוף ייפגש עם הרמטכ""ל וראש המוסד",161,12373,91,8
pnkviSbCK4Y,2026-02-02,Shorts,"הכדורסלן דני אבדיה שנבחר לשחק באולסטאר של ה-NBA: ""עם ישראל היקר עזרתם לי להגשים חלום""",17,65572,1801,53
lYJaqNM0djE,2026-02-02,Shorts,"הדוגמנית הטרנסג'נדרית ממזרח ירושלים: ""אנחנו יכולות לעשות המון דברים""",55,47399,351,40
0u44_vK4KdI,2026-02-01,Regular,פתאום חם: התחזית 01.02.26,92,1286,20,5
NZX0GKVUBdk,2026-02-01,Regular,ציון אחד מתוך עשר: הסרט החדש על מלאניה טראמפ סופג ביקורות קשות,247,11557,103,39
Ozuyh41Czv0,2026-02-01,Regular,"מאחורי הקלעים של התקיפה הכי חריגה במלחמה | המטרה: קטאר, פרק 1",940,46050,404,129
TVCbxP0_Hac,2026-02-01,Regular,"כוננות איראן בשמיים: ההיערכות בנתב""ג לתקיפה - והדילמה של חברות התעופה",290,19629,156,18
ixWkOJp3tpk,2026-02-01,Regular,ה-AI התחילו לרכל עלינו: תכירו את הרשת החברתית שמיועדת לרובוטים בלבד,241,24349,342,107
6CToJU_oRvE,2026-02-01,Regular,ארוחות בוקר מפנקות ומסעדות יוקרה: המהפכה הקולינרית של כפר קאסם,665,86688,582,209
1-eibbTfVxk,2026-02-01,Regular,"יונתן שמריז עונה לגל הירש: ""עושה קמפיין לליכוד על חשבון משפחות החטופים""",285,2000,25,17
Pia8lPPgw4c,2026-02-01,Regular,"גבר בן 25 נרצח לאור יום בלוד, התושבים זועמים : ""לפטר את שר הטיקטוק""",162,23520,187,203
LX5u4J1Cv_o,2026-02-01,Regular,הודא ביוטי תחת מתקפה: המשפיענית תמכה במשטר האיראני - ועומדת בפני חרם,208,9011,89,17
RgCyS9hhnIA,2026-02-01,Regular,לא בבית ספרנו? ממחר: אסור להכניס טלפונים לבית הספר היסודיים,273,39212,504,123
EEZ_gNEqgZU,2026-02-01,Regular,תיעוד בלעדי: הבכירה בכלא שהבריחה ציוד לאסירים - והעונש המקל,386,28096,185,89
FDTGgqyBFUo,2026-02-01,Regular,"הלקח לא נלמד: הממ""דים שהפכו למלכודות מוות נבנים מחדש - באותה שיטה בדיוק",225,3179,58,22
4-CmMg8gUzU,2026-02-01,Regular,"""עדיף שישתוק לנצח"": גל הירש אמר שההפגנות פגעו במאבק - שורדי השבי זעמו",201,3629,46,66
BnAZHuVBoWM,2026-02-01,Regular,פרצה ביטחונית? ישראל תאפשר חציית פלסטינים במעבר רפיח לשני הכיוונים,105,3517,32,9
ZiA0vKTnLfY,2026-02-01,Regular,"מו""מ או תקיפה? האיומים של טראמפ וחמינאי - והמגעים מאחורי הקלעים",205,15454,129,16
r7DAP1FVGj8,2026-01-31,Regular,בוקר טוב או צהריים טובים? שיגעון הבראנץ' שכבש את ישראל,412,26157,166,65
HDglrWncFG0,2026-01-31,Regular,"""מנהלים מבצעים עם מודיעין"": מכת גניבות הסוסים שפושטת על קו התפר",590,30972,223,66
C6P-Onx6_qs,2026-01-31,Regular,"הראשון לצאת, האחרון לחזור: מדינה שלמה נפרדת מרן גואילי",1007,12434,159,19
7kuPzRwMFkw,2026-01-31,Regular,כשחמאס עוד לא פורק מנשקו: ישראל נערכת לפתיחת מעבר רפיח,177,6413,64,13
7QhHYMejr2A,2026-01-31,Regular,"גל הירש חושף בראיון את סודות המו""מ: ""הנרטיב של טרפוד עסקאות הוא שקר""",1198,10353,195,62
QKqwSENGeRk,2026-01-31,Regular,מבצע חשאי או טעות אנוש? הפיצוצים באיראן שהציתו סימני שאלה,193,27213,201,27
ukiCm_DKoQs,2026-01-31,Regular,"סא""ל גיא מדר לחם כתף אל כתף עם רן גואילי ב-7 באוקטובר - והוא האחרון שראה אותו בחיים",69,77393,1553,24
2TMONV3J2DY,2026-01-31,Regular,"""הייתי מחכה שיפלו רסיסים ומעלה סרטון"": החקלאי שהתפרסם במלחמה נותן טיפים למצב רוח טוב",62,127170,1768,27
kOq7odBD1Fg,2026-01-30,Regular,"מיליוני צפיות ואולמות מלאים: הכירו את ""דונקי"" - האימפריה שצמחה מהרשת",1071,129032,3686,272
X1G0B7EIBB8,2026-01-30,Regular,גונבת את אור הזרקורים מהנשיא? הסרט החדש על מלאניה טראמפ,275,10901,74,22
uSVQKs1zkBI,2026-01-30,Regular,"האחרון שראה אותו בחיים: הקצין שלחם כתף אל כתף עם רן גואילי ז""ל משחזר",901,30835,500,41
xsG48qSHm8g,2026-01-30,Regular,הטבעת סביב איראן מתהדקת: העגינה האמריקנית באילת - והתוכניות של טראמפ,183,45825,287,48
XS7B5cknBqI,2026-01-30,Regular,"שולפות ציפורניים: הנשים שנלחמות בענקי הנדל""ן כדי להציל את החתולים מההריסות",612,23483,566,243
PjIr7kciscI,2026-01-30,Regular,"""כל קצין משטרה צריך לחשוש"": חוקרת המשטרה שלוקחת את בן גביר לבית המשפט",643,42547,461,438
P9Af7uaiUVc,2026-01-30,Regular,בשר טחון: מה עומד מאחורי האקזיט המפתיע של הקולינריה הישראלית?,617,50267,403,95
JRWUDjXUkDU,2026-01-30,Shorts,"תקיפה או עסקה עם איראן: לאן טראמפ הולך מכאן? (איתמר וישנקו, נתן גוטמן)",15,53807,372,19
2s4OjjfvzvA,2026-01-30,Shorts,"עירום ומושפל: מ""פ בחמאס נתפס ברפיח ע”י מיליציית אבו שבאב - והועבר לצה”ל",30,680584,9637,458
IGllUapJdc0,2026-01-30,Regular,"""דם ילדינו מותר!"": איך ירי על סופר בסכנין הוליד מחאת ענק | האיש בשטח",557,18569,190,162
HRNpUu5GSso,2026-01-30,Regular,היורשת של סברובסקי וזוכת רוקדים עם כוכבים: מנחי אירוויזיון 2026 נחשפים,210,7403,83,11
XEoGWwwc5Lo,2026-01-29,Regular,"השר יצחק וסרלאוף: ""מפגינים קפצו עליי ועל בתי הקטנה מתחת לבית. נזכרים רק כשחוסמים את אהרן ברק""",88,65695,1654,86
DJk3cXWYVkg,2026-01-29,Shorts,"אביו של שובאל בן נתן ז""ל התפלל הבוקר בקבר יוסף: ""קראתי לו בשמו מתוך הרצון לשוב לפה"" (חיים גולדיטש)",18,368786,5491,84
jSkHxGsLD-I,2026-01-29,Regular,"""היינו הכי קרוב לגיהנום"": תומר יוסף הקליט אלבום בקיבוץ הנטוש - תחת אש",464,21232,252,45
u2w1otaftbM,2026-01-29,Regular,שניצלונים אאוט - סשימי אין: מה קרה לארוחות הילדים?,403,10738,66,16
xCYkzDbHTkQ,2026-01-29,Regular,חושפי השחיתויות שמסכנים הכול - ולא מקבלים הגנה ראויה | דגל שחור,536,29014,353,115
Ohft40R5gvY,2026-01-29,Regular,"לראשונה מזה 25 שנה: יהודים הורשו לעלות לקבר יוסף בשעות היום - ""יום חג""",219,8501,149,38
W_DFc_AkWNs,2026-01-29,Regular,בפעם השנייה תוך שנה: ארומה מעלה מחירים - כמה יעלה לכם קפה?,133,11091,111,61
_vCkoCxJv3I,2026-01-29,Regular,"""החלקתי, בן זונה"": רכב פגע במרכז חב""ד בניו יורק, ממדאני הגביר את האבטחה",212,24319,195,61
RnBhIdfualQ,2026-01-29,Regular,הכבישים מדממים - והנהגים ממציאים תירוצים: מבצע האכיפה המיוחד של המשטרה,301,47533,417,200
g6SwcpyZHlQ,2026-01-29,Regular,"""חמינאי של דורנו!"": אהרן ברק בן ה-89 הותקף - בקואליציה לא גינו",328,24207,237,761
MW_CAri4qjI,2026-01-29,Regular,פטור מגיוס וכסף לישיבות - תמורת תמיכה בתקציב: הדיל עם המפלגות החרדיות,182,7457,68,73
VkfKVhdJWy4,2026-01-29,Regular,"""איראן כמו דאעש וחמאס"": האיחוד האירופי שובר את הכלים - והאיום של טראמפ",214,47448,411,43
N5ECc4uZINg,2026-01-29,Regular,"""הנוער של היום בסכנה"": המלחמה של אורן להב נגד הבריונות ברשת #כאןבשלוש (קרן רפאלי לנץ)",87,145999,3071,173
o0uxHZFEV2M,2026-01-29,Shorts,הלב שלם: אברה מנגיסטו ששוחרר מהשבי השתתף בחתונה של אחיו,26,467322,5951,101
XQ3rIxYAqvQ,2026-01-29,Regular,הצביעו לממשלה ומפגינים נגדה: הציבור הדתי-לאומי נאבק למען שוויון בנטל,925,23441,365,286
kZYAEovKkpY,2026-01-28,Regular,גשם מקומי: התחזית 28.01.26,68,2550,27,3
LfzlWMyOvMc,2026-01-28,Regular,תשכחו מלבובו: בובת הסוס שנוצרה בטעות והפכה ללהיט ברחבי סין,116,7506,73,20
LVRE3VD2Do0,2026-01-28,Regular,זעם על הארי סטיילס: הזמר הודיע על סיבוב הופעות - אבל המחירים בשמיים,218,7517,75,30
l269qcaRoJc,2026-01-28,Regular,לא סתם קינוח: השפיות-קונדיטריות שאחראיות לקינוחים במסעדות הכי נחשבות,451,26756,117,8
0O0HacLSDzw,2026-01-28,Regular,תחי המהפכה - נגד הטלפון: צרפת תאסור רשתות חברתיות עד גיל 15,198,5116,79,20
VWub4nhJY3A,2026-01-28,Regular,בלי בעיה: ארבעה פרצו לפיצוציה - וגנבו רכוש בעשרות אלפי שקלים,165,12931,102,58
QD302jSpgCo,2026-01-28,Regular,נתן מקלט לאסד - ומארח את א-שרע: נשיא סוריה הגיע לרוסיה להיפגש עם פוטין,186,13024,97,13
7oseEe3Q1B8,2026-01-28,Regular,"""כבוד הילדה"": בן 24 נפגש עם נערה - אביה ואחיה הציתו את רכבו וסחטו אותו",131,17027,103,120
8Ur41SRtRfk,2026-01-28,Regular,המלחמה על התקשורת החופשית: מתי העיתונאים הפכו לאויבי העם?,718,9612,145,132
vjdggZWz0Og,2026-01-28,Regular,כאוס ביהודה ושומרון: עימותים בין יהודים לפלסטינים הובילו לפצועים ועצורים,119,5231,47,35
UxKF_khkWd4,2026-01-28,Regular,"""יש צי בדרך"": טראמפ מאיים על איראן - כדי לגרום לה להסכים למשא ומתן",234,29176,215,29
UhTm_1QB-sI,2026-01-28,Regular,"""גיבור ישראל"": המונים ליוו בדרכו האחרונה את רן גואילי - החטוף האחרון",496,11980,207,27
lRHbwfpOW04,2026-01-28,Regular,שותפים או אויבים? התוכנית הסודית של חמאס להשתלט על הג'יהאד האיסלאמי | שובר חומות,427,45905,496,83
i8xZ7hMYcS4,2026-01-28,Regular,"""כמה גיבורים יש במדינה"": הלוחם והזמר עידן עמדי שר בהלוויתו של רו גואילי - החטוף האחרון שהושב מעזה💔",63,116973,2849,59
a8BZFdnciM4,2026-01-28,Shorts,"""השגנו את מה שייחלנו לו 843 ימים""",46,56529,1119,53
SCTm6sygLxU,2026-01-27,Regular,"רה""מ נתניהו לאחר השבת החטוף האחרון: ""האמנתי שנחזיר את כולם הביתה"" (מיכאל שמש, גילי כהן)",70,46350,1039,64
