video_id,date,type,title,duration_sec,views,likes,comments,shares,whatsapp_shares,saves
7623415170764754177,2026-03-31,Video,"סמ""ר בן כהן, בן 21 מלהבים,  שנפל בלבנון הובא למנוחות. אמא של בן ספדה לו: ""סליחה שלא הצלחתי לשמור עליך""💔",23,537191,45368,738,557,107,857
7623400254771154183,2026-03-31,Photo,💔,0,246370,12864,2421,136,38,263
7623344379977043201,2026-03-31,Video,חזרנו אל עדן ופרח מקרית שמונה אחרי 20 שנה - מה השתנה?  (אורן אהרוני),41,141945,7962,42,163,28,231
7623343157907836161,2026-03-31,Video,"המציאות הכואבת בקרית שמונה: ""הבן שלי נכה ולא התקלח מתחילת המלחמה""  @rubihammerschlag",15,358909,21986,161,332,59,544
7623143769231117589,2026-03-31,Video,"""לגרמניה יש לא מעט אינטרסים בסוריה ולא מעט סורים בגרמניה"": נשיא סוריה, אחמד א-שרע, נחת בברלין לביקור מדיני משמעותי שמעצב מחדש את יחסי הכוחות באזור כולל התייחסות למלחמה עם איראן דב גיל-הר",211,76150,1237,8,22,6,70
7623291558539824405,2026-03-31,Video,800 מיליון שקל לחרדים: המהלך של הקואליציה  @michaelshemesh,191,210188,6665,91,347,51,258
7623289205937982740,2026-03-31,Video,בירת הנגב במוקד: המ@חים הלא פוסקים לבאר שבע  @itsikzuarets,275,223584,6532,26,914,248,315
7623136728596958484,2026-03-31,Video,עשרים שנה חלפו - והצפון עדיין באותם המקלטים עם אותן הדרישות לבטחון: האם אנחנו בלופ אינסופי של מציאות כואבת? אורן אהרוני,936,60508,1722,13,26,7,78
7623096726324268308,2026-03-30,Video,"נהוראי ממעלות יעשה הכל בשביל סבתא שלו: ""האימונים שלי נתנו לי את הסיבולת להרים אותה ארבע קומות עד למקלט"" @mayarachlin",24,869190,69985,1350,2518,298,2076
7623056407314615573,2026-03-30,Video,"זה לא פילטר או הכוכב מאדים - אלו השמיים במערב אוסטרליה התופעה הנדירה התרחשה רגע לפני הגעתו של הציקלון הטרופי ""נרל"", כאשר שילוב של עננות כבדה וחלקיקי אבק במרכז הסופה גרמו לסינון של קרני האור ולהופעתם של הגוונים האדומים העזים 📸: שימוש לפי סעיף 27 א'",12,354520,11608,179,1862,398,766
7623037962313387284,2026-03-30,Video,נקבל כניסה קרקעית לאיראן לפני GTA 6? @yoavzehavi10  #שאגתהארי #איראןדונטשוט #טראמפ #איראן #מלחמה,178,135828,1960,14,74,16,93
7623032271188020481,2026-03-30,Video,"עשרים שנה עברו, ואנחנו עדיין בבוץ הלבנוני #חיזבאללה #לבנון #מלחמה  (אורן אהרוני)",765,104943,3329,6,69,24,178
7622770372982705429,2026-03-30,Video,"כתובת אחת, טרגדיה כפולה: זירת ההרס בתל אביב שגבתה את חייהם של שני בני אדם, הפכה לפינת הנצחה עבור השכנים שצריכים כעת להתחיל את השיקום שוב מהתחלה אנה פינס",298,85850,1279,14,59,11,65
7622768397775932692,2026-03-30,Video,האם מדבקה אחת תעלה לנציג דנמרק בדוז פואה?🎤 סערה ברשת אחרי שהתגלה כתומך ישראל לכאורה  @amitharari,216,484731,34876,221,716,63,1097
7622786727186418965,2026-03-29,Video,"הקרב על תקציבי הישיבות: יו""ר ועדת הכספים חנוך מילביצקי נגד לימודי הליבה - לאחר שהתברר כי קיימים קשיים משפטיים בהעברת הכספים למוסדות שלא עומדים בחובת לימודי הליבה תקף מילביצקי: ""מבחינתם אין שום צורך בלימודי ליבה, זה מסיט אותם ממטרתם"" דקלה אהרון-שפרן 📸ערוץ הכנסת",40,109000,6228,341,477,173,304
7622737843042913554,2026-03-29,Video,"מה קרה כשכתבנו בצפון רובי המרשלג פגש את ההבורגר ""רובי"" - 220 גרם של כבוד שקרויים על שמו בפודטראק בצפון? @mayarachlin @rubihammerschlag",41,75934,1505,10,54,5,51
7622696384373755154,2026-03-29,Video,"40 דקות מהגבול, לא מעט ישראלים בחרו לרדת לסיני להתרחק מכל האזעקות והנפילות (דני דגן)",52,173355,4794,31,343,73,221
7622638484322389265,2026-03-29,Video,״כל לימודי הרפואה היו שווים את זה כדי לטפל בו״: לרב סרן מ׳ היה רק תנאי אחד כשהוא נכנס למרפאה של פרופ׳ איתי פרץ - ״אני חייב לחזור למילואים בעזה עד יוני״ (אילה חסון) #לוחמים #עזה #רופא  הטיפול בוצע בהדסה הר הצופים,69,408829,21433,552,1040,429,681
7622410653130591509,2026-03-28,Video,"""כמו רולטה רוסית"": רוזה איבדה את צלילותה אחרי שהנכד שלה נרצח בנובה - כך בני משפחתה נאלצים לשאת אותה למקלט (אמיר גרא)",38,1365421,103830,997,4549,704,3290
7622398939190316296,2026-03-28,Photo,"משפחתו של ויאצ'לסב וידאמנט, שנר3ח אתמול מט*ל מצרר בתל אביב, פרסמה את תמונתו 💔 ויאצ'סלב עבד כשומר בבניין שנ@גע ביום הראשון למלחMה ולא שהה במרחב מוגן - הוא נפ@ע מרסיסים של פ33ת מצרר שנפלה בסמוך אליו יהי זכרו ברוך 🕯️ (אסף פוזיילוב)",0,90832,3685,196,36,11,60
7622384342483864852,2026-03-28,Video,"הייתם מאמינים? ליאור סושרד, אמן החושים הבינלאומי, משתף: ""הייתי ילד חנון, צחקו עליי מול כל השכבה"" (מאי לורנס ביסמוט)",24,45582,1300,4,18,2,31
7622377207561735445,2026-03-28,Video,"המציאות הבלתי נתפסת של משפחת וגנר מקריית שמונה: שמונה ילדים, ללא ממ""ד - וי@י בלתי פוסק @uriyaelkayam",39,165728,10055,30,153,13,282
7622339199831690516,2026-03-28,Video,"הנשיא טראמפ על יורש העצר הסעודי, בנו של מלך סעודיה בן סלמאן: ""הוא מנשק לי את הת@ת""  (ישי בר-יוסף)",23,139941,2830,51,554,222,222
7622334272250072341,2026-03-28,Video,"ג'יי די ואנס, סגנו של טראמפ: ""השגנו את כל המטרות הצ@איות שלנו באיראן, הנשיא ימשיך בזה עוד קצת"" (ישי בר-יוסף)",9,25851,339,2,13,5,23
7622326216032308500,2026-03-28,Video,"""אנחנו באמצע שדה ק@ב"": תיעוד הנ@ילה באשתאול  @vered.pelman 📸: הלל חביביאן",28,813492,27430,197,1639,253,1280
7622303863219031316,2026-03-28,Video,"הטיל*ם האיראניים הגיעו גם לפתח הבית של טל מוסרי: ""כל הבניין רעד, חשבנו שנפתח את דלת הממ""ד ולא יהיה בית"" #גליקותמר @ifatglick1 (תמר אלמוג)",84,157932,6939,37,183,28,226
7622252013664914708,2026-03-28,Video,"""אנחנו אוכלים אותה מכל הכיוונים"": כשטיל*ם מאיראן נופלים 200 מטרים מאל-אקצא - מתברר שגם המקומות הקדושים הם כבר לא תעודת ביטוח. כך, בין הרובע היהודי למוסלמי, התושבים מגלים שדווקא כשהשמיים בוערים - הגורל שלהם הפך לאחד #האיש_בשטח @suleiman.maswadeh",31,1033772,14399,431,2666,707,1674
7622026134099692816,2026-03-28,Video,"כ-20 אלף ישראלים יצאו מהארץ לסיני בחודש האחרון, משאירים מאחור את אימי המלחמה ומוצאים קצת שקט באחת הזולות (דני דגן)",921,470180,8987,47,1772,672,754
7622025146554944789,2026-03-27,Video,הבית נהרס לחלוטין - אבל ההומור עדיין איתו 👑 (אילה חסון),238,162565,3305,105,194,79,134
7621950113358810369,2026-03-27,Video,"בשורות טובות: כראמל, החתול הכי מפורסם בטלוויזיה - יגיע בקרוב לקולנוע (דורית אסרף מזרחי)",81,53707,1969,59,200,38,168
7621877804447042836,2026-03-27,Video,העונה האחרונה של כראמל נגמרה? לא נורא - החתול הכי אהוב עובר מהטלוויזיה ישר לאולמות הקולנוע? ✨🎬 דורית אסרף מזרחי,300,206111,9142,263,2356,335,836
7621868261994433812,2026-03-27,Video,"תפסו את הרגע במהירות האור ⚡️ - תיעוד נדיר של ברק מכה ישירות בפסגת הבורג' חליפה בדובאי, המגדל הגבוה בעולם, במהלך סופת ברקים סוערת באיחוד האמירויות גיא מעיין 📸 סעיף 27א",14,594434,20586,172,1544,271,1241
7621845549561482517,2026-03-27,Video,מבט מקרוב על התכניות של טראמפ ליום שאחרי המלחמה באיראן. האם מודל ונצואלה יעבוד גם בטהרן? | מחר בחדשות השבת @אילה חסון - Ayala Hasson,154,81025,1172,6,13,5,59
7621657641135475989,2026-03-27,Video,מעריצי הארי פוטר שימו לב: הטיזר הראשון לסדרה החדשה של HBO יצא @ittaishick,220,101581,4171,202,870,253,419
7621654506707143957,2026-03-26,Video,הנשיא טראמפ רוצה שאיראן תסכים לעסקה שהוא מציע - ובמקביל מגביר את האיומים (נתן גוטמן),198,163864,2422,23,99,25,128
7621651580982660372,2026-03-26,Video,״פה אני יכולה לצעוק בקול שאני יהודיה בלי לפחד ללכת לכלא״ @sharondavidovitch,33,164948,5375,53,179,22,271
7621643634424679681,2026-03-26,Video,איך טראמפ משכנע את האמריקאים לתמוך במלחמה? #סיפור_עולמי,427,52180,623,10,6,2,48
7621586443756113160,2026-03-26,Video,״היינו אמורים לחכות שתחזור מהודו״:  אחות של סמ״ר אורי גרינברג ז״ל נפרדת @haimgoldich,18,1367487,68408,11895,1337,189,2760
7621279241170308372,2026-03-26,Video,הדור האבוד: מה קורה לבני הנוער בישראל אחרי שש שנים של סכנה קיומית? (יפעת עמיאל),717,488222,30691,128,1480,222,1629
7621271512678501652,2026-03-26,Video,"ארה""ב שולחת עוד כוחות למזרח התיכון @itayblumental1",237,408294,10678,341,896,351,678
7621267950976240916,2026-03-26,Video,היה בדרך למקלט: אמיר בן ה-12 נפצע קשה בדימונה מפגיעת טיל איראני (איציק זוארץ),255,348311,13230,589,633,174,713
7621280819188944149,2026-03-25,Video,"אמיר מבקש לא לחזור לדימונה: ""כשמזכירים לי את העיר אני מפחד""  @itsikzuarets",50,487433,24881,388,986,182,1106
7621267286229257493,2026-03-25,Video,"הלב נשבר: נוריאל הייתה אמורה להתחתן עם בחיר ליבה בעוד כחצי שנה, אך נר@חה אתמול ב@גיעה ישירה 💔 (אורלי אלקלעי)",34,303061,15351,471,417,89,447
7621248860945403156,2026-03-25,Video,הייתם נוסעים עכשיו לסיני? (דני דגן),23,261431,9333,148,1137,304,386
7621190864227798293,2026-03-25,Video,הדוגמן הישראלי יונתן קרלסון שחשוד בחטיפתם של ילדי משפחת בלוק - מספר איך גויס לחוליית החוטפים (דב גיל הר),228,178044,4376,25,207,29,327
7621179746159709457,2026-03-25,Video,נחמה אחת במלחמה: הסתיימו הצילומים לעונה החדשה של קופה ראשית @amitharari #קופהראשית #ראמזיעבדראמזי #שירהשטיינבוך #כוכבהשביט #אמנוןטיטנסקי,457,118038,6314,47,404,62,369
7621178232519413009,2026-03-25,Video,גם במלחמה: תל אביב נשארת תל אביב #שאגתהארי #אזעקה #קפה #תלאביב  (אלון שרביט),491,369992,13845,10,407,90,404
7620948943576337684,2026-03-24,Video,"אביאל, רק בן 8, סייע לאימו שעברה התקף חרדה ♥ @yaellevi.28 (יונתן אוחיון)",41,996765,57079,505,2006,438,2714
7620932640941640981,2026-03-24,Video,"""רוצה שאני אעביר משלוח? אני ליד בית שמש"": חנות בגדים בקריית שמונה נשארת פתוחה תחת אש, למרות שחברות המשלוחים כבר לא מגיעות. כתבנו לא נשאר אדיש, העמיס חבילה על האוטו - ודאג שהיא תגיע ליעדה @uriyaelkayam",29,241312,10516,60,331,52,258
7620901258131426581,2026-03-24,Video,"""מקלטים ומיגוניות רבים הם לא נגישים - אז המון אנשים עם מוגבלות לא יוצאים מהבית"" @mayarachlin",25,157967,6171,105,251,26,174
7620836354137672961,2026-03-24,Video,"למה התוכנית להפלת המשטר לא מתקדמת, ואיך זה קשור לאפשרות שהמלחMה תסתיים @yaara.shapira",145,179195,3896,65,79,21,223
7620827906540866836,2026-03-24,Video,אחת משלנו: תראו את מי תפסנו לריאיון בזירת הנפילה במרכז תל אביב 🙃 @yaelciec,28,223569,7805,212,141,49,181
